Gene stable ID	Gene stable ID version	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name	Gene name
ENSG00000251179	ENSG00000251179.1	48358938	48365216	17	RP11-893F2.9
ENSG00000251182	ENSG00000251182.1	31172766	31213297	4	RP11-617I14.1
ENSG00000251183	ENSG00000251183.1	153266988	153278547	5	AC091962.3
ENSG00000251184	ENSG00000251184.1	131703757	131719300	9	RP11-101E3.5
ENSG00000251185	ENSG00000251185.1	76194278	76286392	4	RP11-542G1.1
ENSG00000251186	ENSG00000251186.1	8455137	8456669	4	RP11-689P11.3
ENSG00000251187	ENSG00000251187.1	111527717	111545836	5	CTC-459M5.2
ENSG00000251188	ENSG00000251188.1	262771	263320	4	RP11-478C6.6
ENSG00000251189	ENSG00000251189.1	38682172	38685228	5	CTD-2196P11.2
ENSG00000251191	ENSG00000251191.3	29531438	29605625	8	LINC00589
ENSG00000251192	ENSG00000251192.3	46357162	46404892	X	ZNF674
ENSG00000251193	ENSG00000251193.1	97073598	97074617	5	RP11-72K17.1
ENSG00000251194	ENSG00000251194.2	35234097	35235554	11	RP1-68D18.2
ENSG00000251195	ENSG00000251195.1	130098541	130100249	4	RP11-378N18.1
ENSG00000251196	ENSG00000251196.1	10652323	10656037	5	RP11-54F2.1
ENSG00000251199	ENSG00000251199.1	135176328	135248628	4	RP11-400D2.2
ENSG00000251200	ENSG00000251200.1	170867132	170884485	4	RP11-6E9.5
ENSG00000251201	ENSG00000251201.4	114914339	114961858	5	TMED7-TICAM2
ENSG00000251203	ENSG00000251203.1	26290545	26291581	8	RP11-14I17.1
ENSG00000251204	ENSG00000251204.1	105751277	105752942	5	CTC-278L1.1
ENSG00000251205	ENSG00000251205.2	142938784	142942113	5	CTD-2050E21.2
ENSG00000251206	ENSG00000251206.1	66563850	66566010	5	CTD-2187J20.1
ENSG00000251209	ENSG00000251209.3	98285448	98417780	15	LINC00923
ENSG00000251210	ENSG00000251210.1	12225075	12252910	4	RP11-168E17.1
ENSG00000251211	ENSG00000251211.1	177592703	177593563	5	RP11-889L3.4
ENSG00000251212	ENSG00000251212.1	17063501	17063788	4	MTND5P4
ENSG00000251213	ENSG00000251213.1	175085592	175090064	4	RP11-248N22.2
ENSG00000251214	ENSG00000251214.1	123795605	123796242	5	CTD-2308B18.1
ENSG00000251215	ENSG00000251215.1	39169312	39170437	5	GOLGA5P1
ENSG00000251216	ENSG00000251216.1	174845358	174912012	4	RP11-161D15.3
ENSG00000251218	ENSG00000251218.1	135862178	135894142	8	RP11-1057B8.2
ENSG00000251219	ENSG00000251219.1	101699739	101712392	4	EMCN-IT2
ENSG00000251220	ENSG00000251220.2	23516563	23516907	4	RFPL4AP3
ENSG00000251221	ENSG00000251221.1	79904442	79918343	5	CTC-325J23.3
ENSG00000251223	ENSG00000251223.1	156380856	156382389	4	RP11-627H22.5
ENSG00000251224	ENSG00000251224.1	32772127	32778946	3	CNOT10-AS1
ENSG00000251226	ENSG00000251226.1	134605490	134633704	11	RP11-469N6.1
ENSG00000251228	ENSG00000251228.1	135865430	135865678	4	RP11-192C21.3
ENSG00000251229	ENSG00000251229.1	2506808	2508006	4	RP11-503N18.5
ENSG00000251230	ENSG00000251230.1	185765739	185776905	4	RP11-701P16.5
ENSG00000251234	ENSG00000251234.1	94951592	94955105	8	PSMA2P2
ENSG00000251235	ENSG00000251235.2	75672500	75672974	5	RP11-156N15.1
ENSG00000251236	ENSG00000251236.1	69679713	69680445	4	RP11-468N14.1
ENSG00000251237	ENSG00000251237.1	52185498	52185786	5	CTD-2207L17.2
ENSG00000251239	ENSG00000251239.1	48704393	48709301	17	CTB-22K21.2
ENSG00000251243	ENSG00000251243.1	133056186	133056625	5	AC005178.1
ENSG00000251244	ENSG00000251244.1	156436879	156438611	4	RP13-487K5.1
ENSG00000251246	ENSG00000251246.1	155036224	155059283	1	EFNA3
ENSG00000251247	ENSG00000251247.5	37341263	37403931	19	ZNF345
ENSG00000251248	ENSG00000251248.1	143435599	143440136	4	RP11-223C24.2
ENSG00000251249	ENSG00000251249.1	152877143	152890533	4	RP11-73G16.1
ENSG00000251250	ENSG00000251250.1	7326177	7326722	5	RP11-404K5.4
ENSG00000251252	ENSG00000251252.1	14507489	14508104	4	MTND2P31
ENSG00000251253	ENSG00000251253.1	163243340	163245059	4	MTHFD2P4
ENSG00000251254	ENSG00000251254.1	148427243	148427917	4	GTF2F2P1
ENSG00000251256	ENSG00000251256.1	55711734	55725407	4	RP11-273B19.1
ENSG00000251257	ENSG00000251257.1	38461029	38468441	5	CTD-2263F21.1
ENSG00000251258	ENSG00000251258.1	112668532	112672498	6	RFPL4B
ENSG00000251259	ENSG00000251259.1	106058437	106061776	4	AC004069.2
ENSG00000251260	ENSG00000251260.1	85724411	85731544	4	WDFY3-AS1
ENSG00000251261	ENSG00000251261.3	101152179	101152484	5	OR7H2P
ENSG00000251264	ENSG00000251264.1	55306669	55312890	4	RP11-545H22.1
ENSG00000251266	ENSG00000251266.1	59850000	59912677	4	RP11-340A13.2
ENSG00000251270	ENSG00000251270.1	140833966	140843024	3	RP11-231L11.1
ENSG00000251271	ENSG00000251271.2	3937174	3944248	4	ALG1L7P
ENSG00000251273	ENSG00000251273.1	25126414	25190765	5	RP11-549K20.1
ENSG00000251274	ENSG00000251274.1	124068940	124069465	5	RP11-436H11.4
ENSG00000251275	ENSG00000251275.1	6109809	6111670	Y	AC006335.2
ENSG00000251276	ENSG00000251276.1	78569166	78570211	7	MAGI2-AS1
ENSG00000251278	ENSG00000251278.1	10293819	10294332	4	AC006499.2
ENSG00000251279	ENSG00000251279.1	60457897	60527867	5	CTC-436P18.1
ENSG00000251281	ENSG00000251281.1	33011428	33017713	5	CTD-2066L21.2
ENSG00000251283	ENSG00000251283.1	157555646	157563606	4	RP11-171N4.2
ENSG00000251284	ENSG00000251284.2	69990992	69992169	4	RP13-644M16.1
ENSG00000251285	ENSG00000251285.2	89141721	89144989	4	RP11-147K6.2
ENSG00000251286	ENSG00000251286.2	53306660	53307701	4	RP11-588F10.1
ENSG00000251287	ENSG00000251287.4	129800674	129832070	3	ALG1L2
ENSG00000251288	ENSG00000251288.2	103672558	103673798	4	RP11-10L12.2
ENSG00000251291	ENSG00000251291.1	135345022	135379007	4	RP11-400D2.3
ENSG00000251292	ENSG00000251292.1	23724885	23735202	4	RP11-380P13.2
ENSG00000251293	ENSG00000251293.1	119581143	119669197	5	CTC-552D5.1
ENSG00000251294	ENSG00000251294.1	24554127	24613331	5	RP11-116O11.1
ENSG00000251296	ENSG00000251296.1	10168783	10169389	4	AC006499.7
ENSG00000251297	ENSG00000251297.1	190903678	190906026	4	TUBB7P
ENSG00000251298	ENSG00000251298.1	148530703	148538396	4	RP11-425A23.1
ENSG00000251299	ENSG00000251299.1	25517713	25518636	13	SLC25A15P3
ENSG00000251300	ENSG00000251300.1	143966239	143967031	4	RP11-54P19.1
ENSG00000251301	ENSG00000251301.2	68726668	68845443	12	RP11-81H14.2
ENSG00000251303	ENSG00000251303.1	59926341	59926800	5	CTD-2003D5.1
ENSG00000251304	ENSG00000251304.2	17486336	17486938	5	RP11-321E2.5
ENSG00000251306	ENSG00000251306.1	58824687	58825077	5	NDUFB4P2
ENSG00000251307	ENSG00000251307.1	54529762	54591029	5	RP11-506H20.1
ENSG00000251308	ENSG00000251308.1	116064138	116064459	4	MRPS33P3
ENSG00000251309	ENSG00000251309.1	102898051	102958060	4	RP11-498M5.2
ENSG00000251310	ENSG00000251310.1	190114254	190126031	4	RP11-706F1.1
ENSG00000251311	ENSG00000251311.1	116078687	116097905	5	RP11-249M12.2
ENSG00000251312	ENSG00000251312.2	111984739	111985383	4	AC004062.2
ENSG00000251313	ENSG00000251313.1	9032012	9032792	4	RP11-747H12.5
ENSG00000251314	ENSG00000251314.2	95297705	95966789	5	CTD-2337A12.1
ENSG00000251317	ENSG00000251317.1	14127963	14128288	4	KLF17P2
ENSG00000251320	ENSG00000251320.1	147266675	147267267	5	CTC-327F10.4
ENSG00000251321	ENSG00000251321.1	80748625	80798924	4	PCAT4
ENSG00000251322	ENSG00000251322.3	51112843	51171726	22	SHANK3
ENSG00000251323	ENSG00000251323.2	78135028	78140882	11	RP11-452H21.4
ENSG00000251324	ENSG00000251324.1	72750012	72768721	5	RP11-79P5.5
ENSG00000251325	ENSG00000251325.1	27264128	27268876	4	RP11-415C15.3
ENSG00000251326	ENSG00000251326.1	131297384	131307526	4	RP11-521E5.1
ENSG00000251329	ENSG00000251329.1	32352660	32354842	4	RP11-240A16.1
ENSG00000251330	ENSG00000251330.3	147809722	147810370	5	CTD-2283N19.1
ENSG00000251331	ENSG00000251331.2	82523951	82965397	4	RP11-689K5.3
ENSG00000251332	ENSG00000251332.1	37997115	37997824	4	RP11-177C12.4
ENSG00000251333	ENSG00000251333.3	146296695	146297405	4	RTN3P1
ENSG00000251334	ENSG00000251334.2	48938599	48938897	4	RP11-317G22.2
ENSG00000251336	ENSG00000251336.1	182741172	182751126	4	RP11-540E16.2
ENSG00000251338	ENSG00000251338.1	10296087	10297203	4	AC006499.1
ENSG00000251339	ENSG00000251339.1	59646791	59849870	4	RP11-506N2.1
ENSG00000251340	ENSG00000251340.1	93905245	93906381	5	RP11-461G12.2
ENSG00000251342	ENSG00000251342.1	75374491	75375588	5	CTC-235G5.2
ENSG00000251345	ENSG00000251345.2	130054261	130055253	4	RP11-392L5.2
ENSG00000251347	ENSG00000251347.2	93984803	93986966	8	IRF5P1
ENSG00000251348	ENSG00000251348.1	95104703	95106404	5	HSPD1P11
ENSG00000251349	ENSG00000251349.3	103204553	103339918	9	MSANTD3-TMEFF1
ENSG00000251350	ENSG00000251350.1	44018878	44024080	4	RP11-328N19.1
ENSG00000251352	ENSG00000251352.1	180098892	180099598	5	RP11-451H23.2
ENSG00000251353	ENSG00000251353.1	25721721	25722053	4	MTND3P5
ENSG00000251354	ENSG00000251354.3	48459366	48460488	8	RP11-697N18.1
ENSG00000251356	ENSG00000251356.1	90772199	90772835	5	RAB5CP2
ENSG00000251357	ENSG00000251357.4	24204375	24237410	22	AP000350.10
ENSG00000251359	ENSG00000251359.3	184018170	184020352	4	WWC2-AS2
ENSG00000251360	ENSG00000251360.2	73918806	73919803	6	KHDC1P1
ENSG00000251361	ENSG00000251361.1	92355369	92404375	5	CTD-2091N23.1
ENSG00000251363	ENSG00000251363.2	41424103	41445082	14	RP11-129M6.1
ENSG00000251364	ENSG00000251364.2	7448497	7533746	11	CTD-2516F10.2
ENSG00000251365	ENSG00000251365.1	6766004	6772066	5	RP11-332J15.3
ENSG00000251366	ENSG00000251366.1	79899202	79899463	5	DBIP2
ENSG00000251367	ENSG00000251367.1	108803054	108803653	5	RP11-231G15.2
ENSG00000251368	ENSG00000251368.1	55046034	55046229	5	RP11-175M2.1
ENSG00000251369	ENSG00000251369.4	58046625	58071231	19	ZNF550
ENSG00000251370	ENSG00000251370.1	9511445	9518198	5	CTD-2201E9.1
ENSG00000251371	ENSG00000251371.1	4640844	4648367	5	CTD-2318H23.1
ENSG00000251372	ENSG00000251372.1	139230865	139345498	4	LINC00499
ENSG00000251373	ENSG00000251373.1	29408722	29409634	4	RP11-68D16.1
ENSG00000251374	ENSG00000251374.1	81560976	81561078	5	RPS23P5
ENSG00000251376	ENSG00000251376.1	54350256	54350968	5	CTD-2313F11.2
ENSG00000251377	ENSG00000251377.1	153128573	153147022	4	RP11-18H21.3
ENSG00000251378	ENSG00000251378.1	45858181	45858696	7	AC096582.9
ENSG00000251379	ENSG00000251379.1	15359765	15421656	4	RP11-484O2.1
ENSG00000251380	ENSG00000251380.2	134779905	134783038	5	C5orf20
ENSG00000251381	ENSG00000251381.2	12984057	13011095	11	LINC00958
ENSG00000251383	ENSG00000251383.1	76279286	76287776	4	RP11-542G1.3
ENSG00000251385	ENSG00000251385.2	65473421	65474549	4	RP11-63H19.2
ENSG00000251387	ENSG00000251387.1	139152113	139154991	5	CTB-35F21.3
ENSG00000251388	ENSG00000251388.1	134792401	134931845	4	RP11-427M20.1
ENSG00000251389	ENSG00000251389.1	96704480	96706125	5	YTHDF1P1
ENSG00000251391	ENSG00000251391.4	65594296	65618772	5	RP11-305P14.1
ENSG00000251393	ENSG00000251393.3	73929129	73943880	14	RP1-240K6.3
ENSG00000251395	ENSG00000251395.1	82722495	82722849	5	FTH1P9
ENSG00000251396	ENSG00000251396.2	61297147	61429354	8	RP11-163N6.2
ENSG00000251398	ENSG00000251398.1	133512244	133599658	4	RP11-149A7.2
ENSG00000251399	ENSG00000251399.1	80517696	80518327	4	RP11-234K19.1
ENSG00000251400	ENSG00000251400.1	76586093	76587625	5	ALDH7A1P1
ENSG00000251401	ENSG00000251401.2	91604147	91604274	4	RP11-11N6.1
ENSG00000251402	ENSG00000251402.3	12272589	12275599	8	FAM90A25P
ENSG00000251405	ENSG00000251405.2	156789623	156887086	5	CTB-109A12.1
ENSG00000251407	ENSG00000251407.1	156384025	156384975	4	MTND1P22
ENSG00000251408	ENSG00000251408.1	6204055	6208376	4	RP11-586D19.2
ENSG00000251409	ENSG00000251409.1	95171647	95188425	5	AC008592.4
ENSG00000251410	ENSG00000251410.1	27969345	27986685	4	AC007106.1
ENSG00000251411	ENSG00000251411.1	87834419	87835970	4	RP11-397E7.4
ENSG00000251412	ENSG00000251412.1	14384747	14410702	4	AC006296.1
ENSG00000251413	ENSG00000251413.1	49832049	49833138	10	RP11-534L6.5
ENSG00000251414	ENSG00000251414.1	175781209	175783171	5	RP11-843P14.1
ENSG00000251416	ENSG00000251416.1	178607827	178612222	4	RP11-140M13.1
ENSG00000251417	ENSG00000251417.1	28814097	28829149	16	RP11-1348G14.4
ENSG00000251418	ENSG00000251418.2	149447645	149448291	4	RP11-655B23.1
ENSG00000251419	ENSG00000251419.1	75127080	75128589	5	RP11-524L6.4
ENSG00000251421	ENSG00000251421.1	123731296	123736088	5	CTC-369A16.2
ENSG00000251423	ENSG00000251423.1	13860447	13897880	5	CTB-51A17.1
ENSG00000251424	ENSG00000251424.1	69699931	69700086	4	RP11-468N14.3
ENSG00000251426	ENSG00000251426.1	5046909	5049610	5	CTD-2247C11.4
ENSG00000251427	ENSG00000251427.1	70010452	70013389	4	RP13-644M16.2
ENSG00000251429	ENSG00000251429.1	159191530	159199828	4	RP11-597D13.7
ENSG00000251430	ENSG00000251430.1	65472136	65472331	4	RP11-63H19.1
ENSG00000251431	ENSG00000251431.1	54808714	54809423	19	AC008984.5
ENSG00000251432	ENSG00000251432.2	129213906	129440549	4	RP11-420A23.1
ENSG00000251433	ENSG00000251433.1	182826943	182827620	4	RP11-540E16.1
ENSG00000251434	ENSG00000251434.1	31351906	31353347	4	RP11-315A17.1
ENSG00000251435	ENSG00000251435.1	55488357	55489460	5	RP11-365H8.2
ENSG00000251436	ENSG00000251436.2	126602332	126604823	4	NUPL1P1
ENSG00000251437	ENSG00000251437.1	99897951	99898268	4	NDUFS5P4
ENSG00000251438	ENSG00000251438.1	36312812	36394032	4	RP11-431M7.2
ENSG00000251439	ENSG00000251439.1	39343196	39343388	17	AC006070.12
ENSG00000251440	ENSG00000251440.2	138346580	138347018	4	STMN1P2
ENSG00000251441	ENSG00000251441.2	113277291	113280975	4	RTEL1P1
ENSG00000251442	ENSG00000251442.1	79567057	79603853	4	LINC01094
ENSG00000251443	ENSG00000251443.1	33229841	33255659	5	RP11-113I22.1
ENSG00000251445	ENSG00000251445.1	169931581	169932090	4	RP11-483A20.3
ENSG00000251446	ENSG00000251446.1	176153943	176166459	5	RP11-375B1.2
ENSG00000251447	ENSG00000251447.1	131256415	131256529	3	RP11-517B11.6
ENSG00000251448	ENSG00000251448.1	126007710	126012867	3	RP11-71E19.2
ENSG00000251449	ENSG00000251449.2	93623496	93623810	4	MTND1P19
ENSG00000251450	ENSG00000251450.1	80243516	80256726	5	CTC-459I6.1
ENSG00000251451	ENSG00000251451.1	65872275	65874226	7	GS1-124K5.6
ENSG00000251452	ENSG00000251452.2	145841865	145842316	4	RP13-539F13.2
ENSG00000251453	ENSG00000251453.1	139961089	139961920	5	HAUS1P1
ENSG00000251454	ENSG00000251454.1	76266489	76284234	4	RP11-542G1.2
ENSG00000251455	ENSG00000251455.1	152595635	152599045	4	RP11-164P12.3
ENSG00000251456	ENSG00000251456.1	124070311	124070868	5	RP11-436H11.5
ENSG00000251458	ENSG00000251458.1	175551213	175558464	5	RP11-844P9.1
ENSG00000251459	ENSG00000251459.1	58357556	58361399	4	RP11-319E12.2
ENSG00000251460	ENSG00000251460.1	8068255	8069451	4	RP11-1258F18.1
ENSG00000251461	ENSG00000251461.3	47082093	47091087	17	RP11-501C14.6
ENSG00000251463	ENSG00000251463.2	119114560	119115906	4	FKBP4P1
ENSG00000251464	ENSG00000251464.2	111320929	111321667	4	RPL7L1P13
ENSG00000251467	ENSG00000251467.1	72292747	72293469	5	CTC-250P20.2
ENSG00000251468	ENSG00000251468.2	12815896	12819709	8	RP11-369K16.1
ENSG00000251470	ENSG00000251470.1	47609252	47610310	8	ASNSP4
ENSG00000251471	ENSG00000251471.1	139556062	139578736	3	RP11-166D18.1
ENSG00000251473	ENSG00000251473.2	106024048	106025161	4	AC004069.1
ENSG00000251474	ENSG00000251474.2	129101765	129118498	3	RPL32P3
ENSG00000251476	ENSG00000251476.2	5396590	5397081	5	RP11-531A21.2
ENSG00000251477	ENSG00000251477.1	117054935	117057792	5	RP11-74D3.2
ENSG00000251478	ENSG00000251478.1	41585984	41587889	5	CTD-2122P11.1
ENSG00000251482	ENSG00000251482.1	150711104	150711455	4	RP11-707F2.2
ENSG00000251483	ENSG00000251483.2	111866265	111866955	4	LYPLA1P2
ENSG00000251484	ENSG00000251484.3	109646157	109647388	1	RP5-1065J22.4
ENSG00000251485	ENSG00000251485.1	233207826	233208613	2	AC068134.10
ENSG00000251487	ENSG00000251487.1	19035306	19038908	5	RP11-124N3.2
ENSG00000251488	ENSG00000251488.1	133757927	133902832	4	RP11-404I7.2
ENSG00000251489	ENSG00000251489.2	70754595	70755124	4	RP11-736K12.1
ENSG00000251490	ENSG00000251490.1	188437307	188438362	4	RP11-237D3.1
ENSG00000251491	ENSG00000251491.2	159718823	159719797	2	OR7E28P
ENSG00000251492	ENSG00000251492.1	136925664	136926057	4	RP11-782E2.2
ENSG00000251493	ENSG00000251493.2	72740654	72744352	5	FOXD1
ENSG00000251495	ENSG00000251495.1	81305421	81305913	5	PPIAP11
ENSG00000251497	ENSG00000251497.2	123565931	123569291	12	RP11-197N18.7
ENSG00000251498	ENSG00000251498.1	69838717	69841711	4	RP11-468N14.10
ENSG00000251501	ENSG00000251501.1	43588345	43590114	4	RP11-466J24.1
ENSG00000251503	ENSG00000251503.3	10490159	10512210	1	APITD1-CORT
ENSG00000251504	ENSG00000251504.1	178650792	178829090	4	LINC01099
ENSG00000251506	ENSG00000251506.1	4967877	4970538	5	CTD-2247C11.2
ENSG00000251508	ENSG00000251508.1	233431071	233431473	1	RP5-862P8.3
ENSG00000251510	ENSG00000251510.1	20653626	20709584	Y	AC022486.1
ENSG00000251511	ENSG00000251511.1	157507131	157511191	4	RP11-171N4.1
ENSG00000251513	ENSG00000251513.1	96519303	96772921	5	RP11-155G15.2
ENSG00000251515	ENSG00000251515.1	39571580	39572741	5	CCDC11P1
ENSG00000251516	ENSG00000251516.1	22609124	22612686	4	RP11-10G12.2
ENSG00000251517	ENSG00000251517.1	42708124	42709352	4	RP11-109E24.1
ENSG00000251518	ENSG00000251518.1	37948593	37951157	5	CTD-2130F23.2
ENSG00000251520	ENSG00000251520.1	180933647	180935045	1	RP11-46A10.6
ENSG00000251521	ENSG00000251521.2	82517804	82543369	8	IMPA1P
ENSG00000251523	ENSG00000251523.1	99417515	99431086	4	RP11-724M22.1
ENSG00000251525	ENSG00000251525.2	101428072	101439994	X	TCP11X3P
ENSG00000251526	ENSG00000251526.1	124426434	124448680	4	RP11-381N20.1
ENSG00000251527	ENSG00000251527.1	66724479	66725922	4	RP11-51P8.1
ENSG00000251529	ENSG00000251529.1	69743344	69745849	4	RP11-468N14.5
ENSG00000251532	ENSG00000251532.1	1544222	1551825	5	CTD-2245E15.3
ENSG00000251533	ENSG00000251533.2	103653558	103655365	14	LINC00605
ENSG00000251535	ENSG00000251535.1	330047	330575	4	RP11-478C6.1
ENSG00000251536	ENSG00000251536.2	130336753	130339489	12	RP11-572C21.1
ENSG00000251537	ENSG00000251537.4	15474805	15554967	17	RP11-385D13.1
ENSG00000251538	ENSG00000251538.1	121964647	122066380	5	RP11-166A12.1
ENSG00000251539	ENSG00000251539.1	49563496	49564166	4	SNX18P24
ENSG00000251542	ENSG00000251542.1	113911738	113915667	5	CTC-313D10.1
ENSG00000251543	ENSG00000251543.1	72633733	72634360	5	RP11-60A8.2
ENSG00000251544	ENSG00000251544.1	93903166	93904614	5	MTND5P12
ENSG00000251545	ENSG00000251545.2	178949458	178952075	5	RP11-798K23.3
ENSG00000251546	ENSG00000251546.1	89901292	89901791	2	IGKV1D-39
ENSG00000251548	ENSG00000251548.1	10664607	10665225	5	RP11-215G15.4
ENSG00000251549	ENSG00000251549.2	8410902	8411109	5	RP11-480D4.5
ENSG00000251550	ENSG00000251550.1	47114484	47114791	17	RP11-501C14.7
ENSG00000251552	ENSG00000251552.1	82575740	82576463	5	COQ10BP2
ENSG00000251553	ENSG00000251553.1	98015106	98017071	5	CTC-463N11.1
ENSG00000251554	ENSG00000251554.1	124731072	124731673	5	RP11-395P13.6
ENSG00000251555	ENSG00000251555.1	132851186	132897107	4	RP11-745L13.2
ENSG00000251556	ENSG00000251556.1	145478969	145499975	5	RP11-118M9.3
ENSG00000251557	ENSG00000251557.2	43142312	43290943	11	HNRNPKP3
ENSG00000251562	ENSG00000251562.3	65265233	65273940	11	MALAT1
ENSG00000251563	ENSG00000251563.1	88610690	88613862	8	AF121898.1
ENSG00000251564	ENSG00000251564.2	51452463	51452868	7	AC012441.1
ENSG00000251566	ENSG00000251566.1	76442393	76442990	5	HMGB1P35
ENSG00000251567	ENSG00000251567.1	137039830	137316626	4	RP11-775H9.2
ENSG00000251568	ENSG00000251568.1	5375836	5376949	5	ALG3P1
ENSG00000251569	ENSG00000251569.1	170335990	170382432	2	RP11-724O16.1
ENSG00000251571	ENSG00000251571.1	104493246	104495239	4	DDX3YP3
ENSG00000251572	ENSG00000251572.2	103382407	103383309	4	AF213884.1
ENSG00000251573	ENSG00000251573.2	50265051	50266001	5	CTD-2089N3.2
ENSG00000251574	ENSG00000251574.2	103718999	104728671	5	RP11-6N13.1
ENSG00000251575	ENSG00000251575.2	61028601	61031496	5	CTD-2170G1.2
ENSG00000251576	ENSG00000251576.1	14389951	14394068	3	RP11-536I6.1
ENSG00000251577	ENSG00000251577.1	104469902	104545691	4	RP11-297P16.3
ENSG00000251578	ENSG00000251578.1	142344427	142344887	7	TRBV21-1
ENSG00000251579	ENSG00000251579.1	130646598	130647120	3	RP11-39E3.5
ENSG00000251580	ENSG00000251580.1	6672452	6675557	4	RP11-539L10.3
ENSG00000251583	ENSG00000251583.1	149311577	149312231	5	AC008427.2
ENSG00000251584	ENSG00000251584.1	175457791	175461935	4	RP11-440I14.3
ENSG00000251585	ENSG00000251585.1	85698283	85698778	5	CTD-2299E8.1
ENSG00000251586	ENSG00000251586.1	106092511	106099220	4	TET2-AS1
ENSG00000251587	ENSG00000251587.1	4895909	4896900	4	LDHAP1
ENSG00000251588	ENSG00000251588.2	36507665	36510491	4	RP11-698E18.1
ENSG00000251590	ENSG00000251590.1	32105466	32108103	3	NIFKP7
ENSG00000251591	ENSG00000251591.2	36071893	36072181	5	CTD-2197M16.1
ENSG00000251593	ENSG00000251593.1	25909612	25911343	5	MSNP1
ENSG00000251595	ENSG00000251595.3	419224	467918	4	ABCA11P
ENSG00000251596	ENSG00000251596.1	166325219	166327502	4	HADHAP1
ENSG00000251597	ENSG00000251597.1	53695269	53695863	5	RPL37P25
ENSG00000251598	ENSG00000251598.1	132925965	133045186	4	RP11-789C2.1
ENSG00000251599	ENSG00000251599.1	72427835	72446419	5	RP11-232L2.2
ENSG00000251600	ENSG00000251600.1	144833484	144903607	4	RP11-673E1.1
ENSG00000251601	ENSG00000251601.1	50225318	50230355	5	RP11-317O24.2
ENSG00000251602	ENSG00000251602.2	105883221	105886076	14	RP11-521B24.3
ENSG00000251603	ENSG00000251603.1	152588376	152591654	4	RP11-164P12.4
ENSG00000251604	ENSG00000251604.1	72747323	72749220	5	RP11-79P5.7
ENSG00000251605	ENSG00000251605.1	77603327	77603738	5	CTD-2037K23.1
ENSG00000251606	ENSG00000251606.1	96424779	96519354	5	CTD-2215E18.1
ENSG00000251608	ENSG00000251608.1	29385057	29386003	6	OR12D1
ENSG00000251609	ENSG00000251609.2	121816649	121818238	4	SETP12
ENSG00000251610	ENSG00000251610.1	129774567	129774763	3	RP11-77P16.3
ENSG00000251611	ENSG00000251611.1	152328703	152329987	4	RP11-610P16.1
ENSG00000251613	ENSG00000251613.3	71982939	72058554	5	CTC-347C20.1
ENSG00000251614	ENSG00000251614.1	132364675	132369227	3	HSPA8P19
ENSG00000251615	ENSG00000251615.3	8356817	8360065	4	RP11-774O3.3
