Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	FPKM	Gene name
3	57455649	57575910	0.23583800000000002	WWTR1
8	3608421	3621316	37.9363	XAB2
11	72301629	72313733	1.46641	XAF1
11	5520659	5525893	92.2182	XBP1
1	164931644	164935527	0.0	XCL1
9	123852315	123862029	0.21118800000000001	XCR1
17	73883895	73950196	0.361217	XDH
X	42059679	42109656	22.2107	XIAP
9	120013755	120023598	0.0	XIRP1
2	67173834	67526615	0.0	XIRP2
X	103460366	103483254	0.00165388	XIST
X	9272756	9313250	0.155828	XK
1	3205901	3671498	0.0	XKR4
8	18932729	18950975	0.7769199999999999	XKR5
14	63606503	63820809	0.0244982	XKR6
2	153031852	153055775	0.0	XKR7
4	132724897	132732546	1.48411	XKR8
1	13668771	13701723	0.0164304	XKR9
X	134149043	134162076	0.0322242	XKRX
X	53777118	53797706	1.36747	XLR
X	73086293	73097095	0.0973215	XLR3A
X	73192207	73202930	0.595758	XLR3B
X	73254540	73265390	0.0	XLR3C
X	73074345	73082478	2.5926400000000003	XLR4A
X	73214333	73222453	1.5318200000000002	XLR4B
X	73233688	73243130	0.48702799999999996	XLR4C
X	73107635	73292976	0.0	XLR5A
X	73148796	73158872	0.0	XLR5B
X	73282896	73292976	0.0	XLR5C
7	102065511	102083765	5.66439	XNDC1
7	102065713	102096864	0.437641	XNTRPC
4	46155347	46196311	22.8398	XPA
6	91489305	91515888	30.0914	XPC
19	52931926	53040214	25.2051	XPNPEP1
X	48108725	48136981	0.113719	XPNPEP2
15	81400138	81457482	3.63354	XPNPEP3
11	23256041	23298249	32.4169	XPO1
14	57577521	57665430	8.25601	XPO4
17	46202782	46243598	15.9272	XPO5
7	126101715	126200501	26.8135	XPO6
14	70654246	70766628	4.4265099999999995	XPO7
10	121587380	121626332	20.4153	XPOT
1	155275701	155417415	22.8701	XPR1
7	24546289	24573440	20.305999999999997	XRCC1
5	25689812	25705825	3.1520799999999998	XRCC2
12	111803192	111813873	1.9040700000000002	XRCC3
13	89774027	90089608	10.8179	XRCC4
1	72307427	72394952	9.06607	XRCC5
15	81987835	82040085	17.182000000000002	XRCC6
9	95954760	96057803	13.4577	XRN1
2	147012996	147078000	43.828	XRN2
7	99859116	99917822	0.318265	XRRA1
16	30955144	31081432	4.36947	XXYLT1
9	119357381	119393797	0.315894	XYLB
7	117380979	117673580	1.9646700000000001	XYLT1
11	94663851	94677515	4.23079	XYLT2
13	17981330	17993349	2.67362	YAE1D1
15	93284278	93336935	27.4677	YAF2
9	7931999	8004596	0.904999	YAP1
4	129189760	129219607	29.3026	YARS
16	16302965	16309640	5.79742	YARS2
10	76459567	76469114	1.73669	YBEY
4	119277981	119294604	340.92900000000003	YBX1
11	69935796	69941605	0.267744	YBX2
6	131364855	131388476	40.2335	YBX3
16	17144621	17160701	1.6146200000000002	YDJC
16	20141063	20232573	7.37252	YEATS2
10	117215221	117224507	24.2084	YEATS4
5	32611171	32687057	0.0511392	YES1
19	5088538	5092881	19.8961	YIF1A
7	29238329	29247597	27.0262	YIF1B
4	107314363	107359823	16.2597	YIPF1
9	21588682	21592828	19.2762	YIPF2
17	46248080	46252537	19.1267	YIPF3
17	74489493	74500277	21.163	YIPF4
18	40203896	40219429	30.026999999999997	YIPF5
X	98936316	98949017	9.49503	YIPF6
5	69516671	69542648	0.0	YIPF7
11	5955693	5967780	29.498	YKT6
12	84996321	85070515	4.91579	YLPM1
2	23156369	23199260	39.3168	YME1L1
1	130717327	130724358	5.52977	YOD1
16	17069696	17087045	1.02699	YPEL1
11	86936425	86993707	1.20946	YPEL2
7	126776955	126780514	61.8059	YPEL3
2	84734058	84738655	0.668466	YPEL4
17	72836453	72851195	25.0948	YPEL5
4	124850679	124855242	9.12601	YRDC
5	86804221	86836659	34.0071	YTHDC1
18	44827746	44889724	4.3377	YTHDC2
2	180904377	180920949	13.8667	YTHDF1
4	132184912	132212303	26.8358	YTHDF2
3	16183212	16217037	23.8744	YTHDF3
2	163994960	164018588	64.7153	YWHAB
11	75732869	75765845	115.309	YWHAE
5	135908409	135934616	43.953	YWHAG
5	33018816	33027966	92.9103	YWHAH
12	21390071	21417637	118.25200000000001	YWHAQ
15	36770770	36796929	157.45	YWHAZ
12	108792973	108820148	33.5904	YY1
X	157566119	157568985	1.7768700000000002	YY2
18	84088063	84097528	14.0909	ZADH2
5	137378637	137477064	0.0	ZAN
1	36761798	36782818	0.0	ZAP70
5	72576806	72581254	0.0	ZAR1
5	150507055	150518164	0.0	ZAR1L
3	75037907	75165034	0.0	ZBBX
13	95323612	95337841	4.63405	ZBED3
15	88751660	88784516	4.8791400000000005	ZBED4
5	129895723	129903623	1.42367	ZBED5
1	133655879	133660885	9.684460000000001	ZBED6
2	173206612	173218923	0.7939689999999999	ZBP1
12	76370266	76396950	21.7728	ZBTB1
3	9250602	9285333	0.957256	ZBTB10
16	55973883	56008913	8.39583	ZBTB11
17	34879483	34896867	5.210430000000001	ZBTB12
17	69383050	69391199	9.091389999999999	ZBTB14
9	48654297	48836222	0.0	ZBTB16
4	141444654	141467930	8.84357	ZBTB17
1	177442351	177450764	6.1073900000000005	ZBTB18
10	4367075	4388108	7.83058	ZBTB2
16	42875881	43642602	5.744	ZBTB20
16	97943357	97962622	4.309069999999999	ZBTB21
17	33915904	33919325	16.9605	ZBTB22
10	41450383	41465574	8.225439999999999	ZBTB24
12	76347782	76369602	4.29536	ZBTB25
2	37432168	37443135	4.84906	ZBTB26
19	8802555	8804846	3.5822199999999995	ZBTB3
7	30589681	30598909	1.5432	ZBTB32
X	38189793	38197046	4.929130000000001	ZBTB33
2	33406108	33431324	1.2436	ZBTB34
1	161002922	161034849	8.82214	ZBTB37
9	96682770	96752831	55.9525	ZBTB38
10	127739538	127747349	2.15994	ZBTB39
11	69765912	69784023	11.3958	ZBTB4
4	136979732	137048801	2.62168	ZBTB40
1	139422288	139453005	6.0063	ZBTB41
12	112678828	112682747	2.74562	ZBTB42
2	33450287	33468559	8.132660000000001	ZBTB43
9	31030644	31075885	4.65025	ZBTB44
7	13003898	13010034	4.56416	ZBTB45
2	181387762	181459426	0.234906	ZBTB46
4	152019774	152027671	3.77126	ZBTB48
5	38189735	38220457	2.92138	ZBTB49
4	44991242	45012412	10.1219	ZBTB5
2	37425500	37443171	16.2726	ZBTB6
10	81135220	81152995	15.4601	ZBTB7A
3	89377644	89394776	16.8812	ZBTB7B
18	75820178	76148564	0.0	ZBTB7C
4	129353628	129378116	21.1618	ZBTB8A
4	129425765	129440853	0.11196600000000001	ZBTB8B
4	129335695	129354547	46.7578	ZBTB8OS
17	26973167	27008376	15.7934	ZBTB9
3	7503483	7553836	4.6235	ZC2HC1A
10	13149540	13178023	0.0	ZC2HC1B
12	85288591	85299358	0.27745	ZC2HC1C
10	128541963	128547774	11.9719	ZC3H10
1	133619862	133661380	27.5902	ZC3H11A
1	133619871	133661380	27.5902	ZC3H11A
4	125118423	125127840	4.87044	ZC3H12A
X	95711678	95932637	1.82161	ZC3H12B
9	52111344	52168572	6.502759999999999	ZC3H12C
10	7832470	7870396	0.07432319999999999	ZC3H12D
14	75284373	75344426	13.964	ZC3H13
12	98746964	98787753	44.7435	ZC3H14
2	83644435	83664622	48.3837	ZC3H15
8	122376609	122417360	24.9106	ZC3H18
15	75754430	75841915	1.34099	ZC3H3
7	16400910	16437696	18.4064	ZC3H4
2	128967402	129018563	4.01152	ZC3H6
16	11136592	11176393	33.5457	ZC3H7A
15	81745057	81796260	12.3356	ZC3H7B
2	128926268	128944077	3.02122	ZC3H8
6	38305286	38354603	42.8196	ZC3HAV1
6	38287396	38299259	0.744196	ZC3HAV1L
6	30366380	30391028	7.80381	ZC3HC1
X	95639193	95658509	3.3664	ZC4H2
11	53324679	53333301	13.538	ZCCHC10
X	36195904	36199158	0.0	ZCCHC12
X	103630586	103631670	0.0	ZCCHC13
8	121598703	121652901	0.282962	ZCCHC14
4	130315383	130359943	34.0704	ZCCHC17
X	136993155	136998472	0.0276495	ZCCHC18
1	105990406	106034074	3.4902	ZCCHC2
14	25711642	25769039	5.40461	ZCCHC24
2	152411955	152415027	2.0615799999999997	ZCCHC3
5	52775409	52824665	3.3226400000000003	ZCCHC4
4	44755877	44932215	20.7484	ZCCHC7
5	123698294	123721100	10.6938	ZCCHC8
13	91796533	91807705	11.7137	ZCCHC9
15	93386097	93398334	40.1114	ZCRB1
5	137787798	137822621	17.6715	ZCWPW1
1	63273265	63314576	0.0	ZDBF2
8	105472423	105496902	6.47087	ZDHHC1
13	73963851	73992990	0.0	ZDHHC11
2	30090944	30093648	7.66777	ZDHHC12
7	48789003	48827440	17.7937	ZDHHC13
17	5492557	5753811	0.918133	ZDHHC14
X	104536969	104671064	0.0766445	ZDHHC15
19	41933480	41944104	8.311630000000001	ZDHHC16
10	110941780	111010140	6.512519999999999	ZDHHC17
4	133605299	133650154	10.0131	ZDHHC18
16	32496265	32561966	0.0	ZDHHC19
8	40423815	40510268	1.8926	ZDHHC2
14	57832703	57890276	20.4355	ZDHHC20
4	82798738	82859958	8.240789999999999	ZDHHC21
12	86980763	86990430	0.0	ZDHHC22
16	43965033	43979791	0.154524	ZDHHC23
19	4878668	4885397	7.40785	ZDHHC24
15	88600302	88601669	0.0	ZDHHC25
9	123066160	123113205	8.05745	ZDHHC3
5	143316489	143329256	17.5736	ZDHHC4
2	84687970	84715180	19.7129	ZDHHC5
19	55271291	55316032	25.9232	ZDHHC6
8	120080890	120101482	13.7961	ZDHHC7
16	18220753	18235136	3.55501	ZDHHC8
X	48171969	48208878	2.19108	ZDHHC9
18	5591860	5775467	8.1382	ZEB1
2	44983632	45117395	57.0532	ZEB2
2	45110707	45114087	14.5236	ZEB2OS
2	30097283	30124585	9.17234	ZER1
10	52542320	52545739	0.0268665	ZFA-PS
3	10339953	10351317	6.97365	ZFAND1
5	139471211	139484549	5.91753	ZFAND2A
1	75168646	75171629	14.1109	ZFAND2B
17	30004733	30210828	21.9419	ZFAND3
6	116264222	116330302	10.3053	ZFAND4
19	21272278	21286840	18.7476	ZFAND5
7	84613766	84689959	54.2993	ZFAND6
15	68083764	68258856	3.5193	ZFAT
10	115384959	115432772	18.202	ZFC3H1
14	55060262	55092324	0.308203	ZFHX2
14	55053869	55075873	0.11258599999999999	ZFHX2OS
8	107942644	108961630	1.51529	ZFHX3
3	5218526	5415857	0.0	ZFHX4
8	111643401	111671011	5.88209	ZFP1
17	33360507	33394641	4.012	ZFP101
9	122923072	122931028	2.3459	ZFP105
2	120506820	120563843	29.2683	ZFP106
7	24254794	24262445	2.275	ZFP108
7	24227572	24237560	2.8385	ZFP109
5	129654593	129670099	1.52495	ZFP11
7	12834761	12850577	20.6549	ZFP110
7	24193947	24211443	0.844714	ZFP111
7	24112314	24127952	0.37514699999999995	ZFP112
5	138139702	138155744	4.39239	ZFP113
7	24175060	24183188	0.32211100000000004	ZFP114
17	55864892	55878930	3.85961	ZFP119A
17	55938381	55949500	3.4610300000000005	ZFP119B
5	143235163	143248834	5.8924199999999995	ZFP12
2	150114406	150136708	12.6483	ZFP120
7	12881177	12893422	3.53999	ZFP128
17	23575844	23599487	0.0734154	ZFP13
13	119765187	119790889	0.0	ZFP131
2	144459280	144500267	0.249513	ZFP133-PS
7	30036359	30051380	1.36727	ZFP14
1	74565127	74588246	2.10469	ZFP142
7	110061217	110095394	12.0625	ZFP143
7	30161269	30169750	32.6712	ZFP146
16	33380836	33504363	12.7604	ZFP148
5	138441468	138460694	1.47389	ZFP157
17	21008903	21043070	7.54735	ZFP160
13	48487647	48513451	5.43905	ZFP169
16	3847268	3858880	1.05866	ZFP174
7	24081924	24107713	10.5785	ZFP180
X	21028939	21062316	7.23199	ZFP182
13	21945094	21960779	0.0229139	ZFP184
X	72987339	73031543	0.0	ZFP185
4	49521176	49531517	5.03054	ZFP189
11	50898712	50916165	0.151814	ZFP2
9	40192316	40213604	2.99522	ZFP202
11	80383279	80405733	180.71099999999998	ZFP207
6	47920476	47932639	7.057939999999999	ZFP212
17	23556767	23564238	2.49139	ZFP213
2	170108643	170148103	25.7335	ZFP217
14	52006077	52020733	21.9935	ZFP219
17	21730795	21769342	0.8240059999999999	ZFP229
7	24134169	24143241	4.41679	ZFP235
18	82593593	82692883	18.9679	ZFP236
6	117862100	117873291	0.141336	ZFP239
6	118427319	118455528	0.9678110000000001	ZFP248
15	76851609	76871435	7.95332	ZFP251
9	20428449	20460162	6.165769999999999	ZFP26
7	30094777	30107622	19.3874	ZFP260
16	3744093	3750790	14.0232	ZFP263
9	20495068	20521417	10.8794	ZFP266
7	29893333	29906572	13.6215	ZFP27
13	67813740	67827002	4.468719999999999	ZFP273
X	73342621	73359080	6.99115	ZFP275
8	123254195	123269745	5.88068	ZFP276
12	40315046	40445902	9.467130000000001	ZFP277
7	6383295	6396915	2.85296	ZFP28
10	76032650	76043234	3.6994800000000003	ZFP280B
X	48541625	48594504	4.93631	ZFP280C
9	72274860	72363777	12.627	ZFP280D
1	136624901	136630053	6.574160000000001	ZFP281
6	47877204	47908485	5.6852800000000006	ZFP282
11	62752577	62789462	0.215194	ZFP286
11	62700356	62731905	1.64357	ZFP287
4	34803113	34882960	13.469000000000001	ZFP292
7	19577287	19580656	2.38408	ZFP296
11	70764209	70772928	4.93077	ZFP3
7	29783998	29794702	0.14299800000000001	ZFP30
X	21079174	21089527	0.48127200000000003	ZFP300
5	143249697	143270022	2.05	ZFP316
9	19622102	19649731	13.1659	ZFP317
17	46383731	46420920	3.45862	ZFP318
8	95323011	95331950	5.87305	ZFP319
13	23353103	23369208	10.4441	ZFP322A
7	12965838	12974236	7.0249	ZFP324
5	105876565	105915818	2.17499	ZFP326
7	12804977	12818858	5.51074	ZFP329
8	82763607	82774160	21.4232	ZFP330
2	165374264	165388259	0.0	ZFP334
2	164891882	164911757	7.46185	ZFP335
2	154613297	154646821	0.809533	ZFP341
2	150470991	150485091	0.183097	ZFP345
13	55105311	55134825	4.01931	ZFP346
18	23989632	24005376	14.1212	ZFP35
4	90218820	90225702	0.05536030000000001	ZFP352
11	51059257	51072799	0.0	ZFP354A
11	50921823	50931633	0.0	ZFP354B
11	50811086	50827724	0.06184389999999999	ZFP354C
8	3493138	3497208	10.3875	ZFP358
7	28376784	28380253	1.9679200000000001	ZFP36
4	128773088	128806045	4.20907	ZFP362
10	67886103	67912662	0.021409599999999997	ZFP365
13	99184823	99250656	0.0	ZFP366
13	64133018	64153202	14.8014	ZFP367
13	65278814	65304221	9.652660000000001	ZFP369
12	80107754	80113013	11.575999999999999	ZFP36L1
17	84183931	84187947	81.6217	ZFP36L2
X	53774048	53776394	0.011873200000000002	ZFP36L3
4	62189540	62231047	0.0087521	ZFP37
7	30121942	30134950	5.890619999999999	ZFP382
7	29908223	29916813	0.8643040000000001	ZFP383
6	125009145	125037870	10.491	ZFP384
15	103313895	103340093	0.272948	ZFP385A
2	77410634	77819639	0.0	ZFP385B
11	100627543	100692455	3.0718799999999997	ZFP385C
12	116047724	116063360	8.97226	ZFP386
13	21504313	21506533	0.147427	ZFP389
11	58888153	58904225	3.63509	ZFP39
14	65358389	65398930	2.1412400000000003	ZFP395
18	23954692	23964673	17.096	ZFP397
6	47835661	47873537	4.80483	ZFP398
17	23173869	23193252	7.09324	ZFP40
18	84128027	84589725	8.42324	ZFP407
2	91643669	91649791	5.13284	ZFP408
15	75616679	75629827	3.7924599999999997	ZFP41
12	84316852	84343723	10.6336	ZFP410
17	33629090	33631779	15.6094	ZFP414
7	7171330	7183562	2.04172	ZFP418
8	43295063	43306980	0.0	ZFP42
7	29859979	29877292	3.89004	ZFP420
6	116624016	116628999	19.9238	ZFP422
8	87661810	87959595	0.0	ZFP423
9	20468549	20492746	8.97991	ZFP426
7	24507006	24515682	0.633386	ZFP428
13	67387905	67399819	6.53389	ZFP429
10	81704825	81726686	0.170076	ZFP433
18	5210029	5334807	2.50745	ZFP438
2	150407141	150451486	3.53367	ZFP442
7	6172226	6193811	5.10789	ZFP444
9	122844529	122866006	18.8662	ZFP445
7	12977848	12985714	0.9664959999999999	ZFP446
X	56346400	56365674	0.669517	ZFP449
1	33761545	33814595	12.8564	ZFP451
11	50872720	50887651	0.0153178	ZFP454
13	67194506	67209298	2.6030599999999997	ZFP455
13	67362113	67375810	4.90038	ZFP456
13	67288138	67306485	0.38619499999999995	ZFP457
13	67254918	67278466	2.44789	ZFP458
13	67405709	67421418	0.20263599999999998	ZFP459
4	136284683	136293942	8.05645	ZFP46
4	54945048	55083563	0.0	ZFP462
6	48427697	48445825	6.462269999999999	ZFP467
17	32965814	32979233	5.42504	ZFP472
7	44731480	44751050	0.49069300000000005	ZFP473
18	52615915	52639830	0.0	ZFP474
14	33967070	33978764	12.4559	ZFP488
13	67779693	67792512	1.86625	ZFP493
14	21983959	21989601	0.7285699999999999	ZFP503
7	35772343	35803003	10.3135	ZFP507
17	21450374	21465587	11.2408	ZFP51
7	140036391	140040602	14.9497	ZFP511
5	31452431	31481754	12.3371	ZFP512
5	31198981	31202303	10.4654	ZFP513
18	82910663	83005314	0.500306	ZFP516
19	40894705	40917947	19.1925	ZFP518A
5	38668484	38684826	3.97252	ZFP518B
17	21535539	21562601	21.0181	ZFP52
18	13687013	13972787	10.1943	ZFP521
17	28177129	28205886	10.2181	ZFP523
7	5014415	5018488	9.13602	ZFP524
7	25221425	25227507	5.69724	ZFP526
17	21488998	21510473	8.30432	ZFP53
18	65579912	65689443	0.0	ZFP532
4	147673502	147702553	0.0559129	ZFP534
7	37318024	37773641	0.0	ZFP536
17	21423227	21435640	4.8404	ZFP54
7	16061814	16096334	0.039877499999999996	ZFP541
7	12415153	12422751	3.7163699999999995	ZFP551
7	127233061	127238179	10.8365	ZFP553
9	18455575	18478268	0.43681800000000004	ZFP558
9	20345136	20385177	2.13085	ZFP560
17	33089310	33110705	2.17064	ZFP563
7	30077337	30090527	1.3230899999999999	ZFP566
7	29983955	30028282	3.3070199999999996	ZFP568
17	37001163	37010635	0.328318	ZFP57
15	59306948	59312013	0.0	ZFP572
7	25072567	25083492	5.6367	ZFP574
7	24583838	24587641	0.158057	ZFP575
7	4983483	4996158	3.09658	ZFP579
13	67490167	67500555	4.6437	ZFP58
7	5051538	5053723	1.6745599999999998	ZFP580
7	6315660	6331285	2.94212	ZFP583
7	27838607	27856438	2.49099	ZFP59
7	80993681	81045164	8.90997	ZFP592
4	134243289	134245592	1.03895	ZFP593
13	67312998	67332570	5.12897	ZFP595
16	3858321	3884561	4.04154	ZFP597
17	24669687	24682016	9.97751	ZFP598
9	22247430	22259895	0.0855433	ZFP599
7	27731389	27753702	5.11337	ZFP60
4	146156824	146198755	0.0	ZFP600
5	110110092	110129794	4.9924800000000005	ZFP605
7	12478293	12496235	6.14349	ZFP606
18	54888048	54992555	2.49016	ZFP608
9	65692391	65827564	2.80554	ZFP609
7	24291039	24301232	6.9036	ZFP61
8	110079746	110092741	0.0	ZFP612
11	74069955	74087292	0.0	ZFP616
8	71908635	71934629	13.4395	ZFP617
4	62965573	63139708	0.0	ZFP618
7	39517766	39540420	1.9024400000000001	ZFP619
11	49203292	49218816	31.0241	ZFP62
15	25984366	25998481	19.4081	ZFP622
15	75940952	75949400	3.7669900000000003	ZFP623
7	4915217	4922002	1.38021	ZFP628
7	127607031	127615797	5.50814	ZFP629
6	117841180	117845956	10.4757	ZFP637
3	32510259	32520833	15.815999999999999	ZFP639
2	168893331	168955587	7.81044	ZFP64
15	98285585	98296161	0.0	ZFP641
5	106616739	106697287	18.8403	ZFP644
7	127876221	127885996	21.2545	ZFP646
15	76910371	76925448	0.8071149999999999	ZFP647
1	154201187	154205689	0.0	ZFP648
13	67705309	67729173	7.467789999999999	ZFP65
9	121759330	121771742	0.227064	ZFP651
11	95712673	95835115	24.9677	ZFP652
11	95700106	95712754	1.02693	ZFP652OS
9	22055411	22071376	5.98048	ZFP653
16	64780347	64851652	5.174919999999999	ZFP654
5	145231715	145247302	16.0226	ZFP655
7	43562256	43575461	0.607229	ZFP658
2	127574662	127587094	2.0209599999999996	ZFP661
2	165351297	165368729	0.0	ZFP663
5	124862691	124902693	13.1008	ZFP664
7	6286579	6307883	5.44102	ZFP667
7	127863047	127876828	5.3674	ZFP668
11	58315114	58330339	15.9124	ZFP672
17	21383748	21399265	6.81217	ZFP677
5	138603652	138619761	14.9729	ZFP68
3	95006590	95015448	7.8822600000000005	ZFP687
7	127418967	127422068	7.252610000000001	ZFP688
7	127442136	127449158	0.9282860000000001	ZFP689
4	120930137	120951699	0.541209	ZFP69
4	119169513	119174195	4.6538	ZFP691
11	58307069	58314627	7.43364	ZFP692
3	98382461	98753812	0.0	ZFP697
15	76879259	76892395	2.86461	ZFP7
8	26977325	26981461	0.5965630000000001	ZFP703
3	9427020	9610085	10.7936	ZFP704
15	36997027	37007773	15.9036	ZFP706
15	75969123	75975868	4.65665	ZFP707
13	67069399	67097976	2.36497	ZFP708
8	71882019	71895727	2.61999	ZFP709
7	80024814	80094173	12.3509	ZFP710
X	112600526	112635070	0.308542	ZFP711
13	67038596	67061170	3.0453	ZFP712
7	43296197	43313294	9.48162	ZFP715
7	43579610	43593235	4.075080000000001	ZFP719
13	74369326	74390836	0.807658	ZFP72
11	73688778	73713798	0.0	ZFP735
13	67658685	67687071	6.652189999999999	ZFP738
7	29930815	29954089	3.24947	ZFP74
15	102203249	102215606	24.2244	ZFP740
6	48062395	48086593	10.944	ZFP746
7	127372537	127376050	6.3829400000000005	ZFP747
13	67538641	67553830	6.887860000000001	ZFP748
11	121510978	121519333	0.302902	ZFP750
17	22361453	22377281	11.5443	ZFP758
13	67121660	67141787	4.44751	ZFP759
17	21707741	21725636	3.9569099999999997	ZFP760
17	33016863	33033402	3.61173	ZFP763
7	127403668	127406822	6.37453	ZFP764
7	127342795	127345589	10.1145	ZFP768
2	114193461	114201469	3.60584	ZFP770
7	127244274	127254803	12.7699	ZFP771
7	7202117	7209998	2.84505	ZFP772
7	7127073	7136755	0.9365559999999999	ZFP773
6	48602063	48623227	1.5498399999999999	ZFP775
6	48024188	48048911	9.895560000000001	ZFP777
7	6363280	6382605	1.52639	ZFP78
7	27959135	27979171	5.3238199999999996	ZFP780B
10	81901911	81930480	0.0374074	ZFP781
6	47943171	47955913	1.47502	ZFP783
7	5034439	5038446	3.6726199999999998	ZFP784
6	47819266	47830867	0.0436836	ZFP786
7	6131491	6155997	15.9313	ZFP787
7	41633203	41651530	4.88703	ZFP788
7	29816114	29831005	11.2307	ZFP790
8	85108553	85123095	0.013392600000000001	ZFP791
17	32815449	32830261	3.8730900000000004	ZFP799
6	28239927	28398005	16.4222	ZFP800
2	82053222	82259879	0.0	ZFP804A
5	6769010	7344756	0.0	ZFP804B
13	62129886	62236144	3.76265	ZFP808
9	22225714	22243354	12.5792	ZFP809
17	33329342	33358878	5.58473	ZFP81
9	22276748	22307648	1.4316200000000001	ZFP810
17	32795676	32809931	0.025931700000000002	ZFP811
7	43607169	43618285	0.0	ZFP819
7	30054489	30072900	2.81315	ZFP82
17	21816885	21845772	4.37139	ZFP820
8	109705546	109724932	2.00135	ZFP821
13	74480054	74493992	9.19825	ZFP825
8	79028437	79193766	0.189027	ZFP827
11	82764345	82765935	16.0809	ZFP830
2	174643534	174710832	3.22412	ZFP831
12	110850253	110869996	5.944369999999999	ZFP839
7	29768552	29779821	9.86473	ZFP84
9	20581291	20605409	2.52663	ZFP846
13	67747800	67755228	5.53736	ZFP85
7	27984854	28014115	1.8673400000000002	ZFP850
13	67729262	67756838	0.318289	ZFP85OS
6	48504337	48534832	3.8101199999999995	ZFP862-PS
7	5020376	5036768	6.20846	ZFP865
8	69761326	69791178	9.48443	ZFP866
11	59461197	59472474	3.5550300000000004	ZFP867
8	69610857	69625548	9.07322	ZFP868
8	69702656	69716983	19.8153	ZFP869
13	67515781	67526177	8.45837	ZFP87
17	32879219	32891642	2.4109	ZFP870
17	32765496	32788287	10.1289	ZFP871
9	22188090	22202123	0.0	ZFP872
10	82048123	82064745	1.80755	ZFP873
13	67424549	67451624	6.37656	ZFP874A
13	67471513	67484258	6.31711	ZFP874B
11	50832031	50841552	0.0	ZFP879
8	71908608	71916354	0.72524	ZFP882
6	118461950	118479320	1.2199	ZFP9
8	106415327	106426598	4.0768699999999995	ZFP90
19	12763660	12796126	49.5257	ZFP91
19	12767020	12796126	49.5257	ZFP91
X	73411096	73428385	0.026197700000000004	ZFP92
7	24270420	24277794	0.584012	ZFP93
8	69209038	69230536	6.9103	ZFP930
2	178067695	178078476	2.63137	ZFP931
5	109996521	110010411	5.23287	ZFP932
4	147822986	147848366	7.64037	ZFP933
13	62479827	62571199	1.75144	ZFP934
13	62453715	62558511	10.5078	ZFP935
7	43114229	43192109	0.0	ZFP936
2	150218073	150240725	2.26294	ZFP937
10	82224850	82241280	2.11183	ZFP938
7	39449518	39477413	2.8868	ZFP939
7	24301704	24316666	1.8581	ZFP94
7	29833620	29853669	2.3613	ZFP940
7	140807449	140822178	0.685941	ZFP941
17	21926960	21962464	8.55406	ZFP942
17	21962552	22071168	12.8032	ZFP943
17	22337989	22361400	8.48535	ZFP944
17	22846697	22867134	4.89047	ZFP945
17	22424222	22456689	1.2584600000000001	ZFP946
17	22144359	22166190	5.1756	ZFP947
17	21567008	21588699	3.83609	ZFP948
9	88548020	88571061	9.17033	ZFP949
5	104813169	104860070	1.99822	ZFP951
17	32993129	33005457	5.01771	ZFP952
13	67339306	67360605	3.10091	ZFP953
7	7114690	7121488	9.59199	ZFP954
17	33239718	33255145	4.99779	ZFP955A
17	33289544	33307241	3.9276400000000002	ZFP955B
6	47953390	47965300	5.92223	ZFP956
14	79212355	79247369	0.0112466	ZFP957
8	4613167	4630231	9.95317	ZFP958
17	55892093	55898928	5.924919999999999	ZFP959
17	17064113	17089628	0.265892	ZFP960
8	71951038	71993792	6.6406	ZFP961
8	69741639	69749970	5.39072	ZFP963
8	69654479	69666982	0.605078	ZFP964
17	17121415	17146831	2.74284	ZFP97
